h1_cplx_snr_amp	h1_cplx_snr_arg	h1_optimal_snr	l1_cplx_snr_amp	l1_cplx_snr_arg	l1_optimal_snr	lal_approximant	using_fast_sgf	amp_beta1	amp_beta2	amp_beta3	dec	deltalogl	deltaloglh1	deltalogll1	logl	logprior	loghrss	logw	matched_filter_snr	mtotal	mtotal_ref	optimal_snr	phi_orb	phase_beta1	phase_beta2	phase_beta3	alpha	psi	ra	signalmodelflag	theta_jn	time	
3.11699157285987e+01	-1.43293247875070e-02	3.15893780938009e+01	3.56506649815478e+01	-3.27590653762630e-02	3.49450828325361e+01	0.00000000000000e+00	0.00000000000000e+00	-8.52804669606767e-01	1.95397083639833e+02	3.28806286362175e+02	1.31933989488586e-01	1.12016037911542e+03	4.85592762991587e+02	6.34567616123829e+02	-2.02412806472349e+03	1.55946636205117e+02	-5.16517882869365e+01	-4.69514694531146e+01	4.73325653490756e+01	4.88632696675132e+02	1.00000000000000e+02	4.71067683303144e+01	5.32040850920938e+00	1.50628524249696e+01	4.58685925180638e+02	-1.54894566527522e+02	2.06460224557471e-01	2.08312841483550e+00	3.49807159239484e+00	1.00000000000000e+00	5.29122696112734e-01	1.12662118408367e+09	
3.11862024062215e+01	2.04585129966120e-02	3.05710295572381e+01	3.56181161387962e+01	1.98791168884800e-03	3.52649108249540e+01	0.00000000000000e+00	0.00000000000000e+00	3.92137266449484e-01	2.98897236371509e+02	4.94466944607926e+02	1.46627560453298e-01	1.12016111622680e+03	4.85900876448089e+02	6.34260239778714e+02	-2.02412732761211e+03	1.57437665123719e+02	-5.21494845621011e+01	-4.74100294427227e+01	4.73367208195547e+01	4.61548422941129e+02	1.00000000000000e+02	4.66712093659623e+01	5.84945574631365e+00	4.38333514975961e+01	4.38151366072168e+02	-1.76295510302199e+02	2.15654286800241e-01	1.88989797573944e+00	3.47412760146980e+00	1.00000000000000e+00	2.57756727743781e-01	1.12662118408467e+09	
3.11463163649983e+01	1.72521093352210e-02	3.08245557451961e+01	3.56548372203688e+01	2.15690682341120e-02	3.58809211672040e+01	0.00000000000000e+00	0.00000000000000e+00	5.76996589070826e-01	2.56431833018890e+02	4.53280440718680e+02	1.54178613821951e-01	1.12016245017431e+03	4.84851874596645e+02	6.35310575577665e+02	-2.02412599366460e+03	1.56656281085108e+02	-5.18894046655996e+01	-4.40389875953916e+01	4.73320793304875e+01	4.70730919865566e+02	1.00000000000000e+02	4.73032106806273e+01	3.76593547643938e+00	2.83601574997449e+01	3.96986306801743e+02	-1.49238492638233e+02	3.35628949678929e+00	2.58796788680553e+00	3.47080109171391e+00	1.00000000000000e+00	6.10685209323104e-01	1.12662118408477e+09	
3.11280303607025e+01	-2.05485257594320e-02	3.06598406621607e+01	3.56715790037345e+01	-7.71535605951800e-03	3.50527172354472e+01	0.00000000000000e+00	0.00000000000000e+00	2.53633373860140e-01	3.18568102394455e+02	4.87393561763040e+02	1.51386305102813e-01	1.12016811751751e+03	4.84166053648512e+02	6.36002063868993e+02	-2.02412032632140e+03	1.57735785361740e+02	-5.22490961022127e+01	-4.57302359135704e+01	4.73384356422205e+01	4.78268102786801e+02	1.00000000000000e+02	4.65695052047722e+01	2.23371805070690e-01	-3.22655514472314e+01	4.54794225756028e+02	-1.58834202160350e+02	5.81730536443768e+00	1.01998782282837e+00	3.48221790317890e+00	1.00000000000000e+00	4.04048124738470e-02	1.12662118408396e+09	
3.11476438033375e+01	1.10836193146240e-02	3.11855168327856e+01	3.56497044974442e+01	2.10376235747720e-02	3.54124770607234e+01	0.00000000000000e+00	0.00000000000000e+00	-3.82007513287574e-01	2.35491627681599e+02	4.53266913169850e+02	1.46915655774231e-01	1.12017069674725e+03	4.85027476816787e+02	6.35143219930458e+02	-2.02411774709166e+03	1.56955830801565e+02	-5.19888873182098e+01	-4.58237523773083e+01	4.73324693695326e+01	4.61567149446162e+02	1.00000000000000e+02	4.71866505667038e+01	3.83032388608971e+00	2.15949993301530e+01	3.73695106472015e+02	-1.47114232359272e+02	5.00213129983430e+00	2.62206891542009e+00	3.48421289448581e+00	1.00000000000000e+00	2.92933814431324e-01	1.12662118408530e+09	
3.11696293768685e+01	-9.08350392776700e-03	3.14692710659445e+01	3.56442781872799e+01	-5.10027602268600e-03	3.44129455377885e+01	0.00000000000000e+00	0.00000000000000e+00	4.22883079613573e-01	2.71599017517622e+02	4.75503814419526e+02	1.32682523501724e-01	1.12017077875373e+03	4.85687538999652e+02	6.34483239754074e+02	-2.02411766508518e+03	1.57434849263852e+02	-5.21478925129175e+01	-4.73358093807489e+01	4.73375004546415e+01	4.78059781273236e+02	1.00000000000000e+02	4.66322403708925e+01	1.33292053334367e+00	-4.04214244418034e+01	3.68896309107555e+02	-1.28330654738273e+02	6.18987771194508e+00	1.25912736505943e+00	3.50559630631203e+00	1.00000000000000e+00	1.29296136795267e-01	1.12662118408453e+09	
3.11647465495384e+01	2.14232976293210e-02	3.10932822455075e+01	3.56429244219482e+01	2.48135112874600e-03	3.47162466445337e+01	0.00000000000000e+00	0.00000000000000e+00	5.18202815836511e-01	2.89011987142811e+02	4.38703277338032e+02	1.35905057939619e-01	1.12017165587076e+03	4.85395800410678e+02	6.34775855460079e+02	-2.02411678796815e+03	1.56717589783414e+02	-5.19089511485306e+01	-4.63525582505652e+01	4.73379421636806e+01	4.68385277876664e+02	1.00000000000000e+02	4.66048278817001e+01	4.04182028302785e+00	-4.45736612732149e+01	4.55938671316530e+02	-1.67463780378116e+02	7.98269358045330e-01	2.05722170812482e+00	3.49265167195282e+00	1.00000000000000e+00	6.52648065457450e-01	1.12662118408392e+09	
3.11569308159818e+01	-6.24617521961100e-03	3.20162713078385e+01	3.56730750284899e+01	4.06176536395810e-02	3.53262348622563e+01	0.00000000000000e+00	0.00000000000000e+00	4.38985618725339e-01	2.63928185188886e+02	4.28079323047549e+02	1.45316690741993e-01	1.12017308037453e+03	4.84988476813835e+02	6.35184603560694e+02	-2.02411536346438e+03	1.57246755928412e+02	-5.20857839232520e+01	-4.74495382396605e+01	4.73335327881282e+01	4.89994852362618e+02	1.00000000000000e+02	4.76758271873747e+01	2.15128299697305e+00	-1.76858764154348e+01	4.96933325756283e+02	-1.62934271255062e+02	8.57988887671414e-01	2.08724782625215e-01	3.50616500050591e+00	1.00000000000000e+00	3.84809007422300e-02	1.12662118408441e+09	
3.11543034477435e+01	-7.00539186180100e-03	3.26679475543570e+01	3.56792998811003e+01	-1.84258063406180e-02	3.49799506016064e+01	0.00000000000000e+00	0.00000000000000e+00	9.57645700837346e-01	2.80967770144855e+02	4.97169215032270e+02	1.22477540106915e-01	1.12017459591301e+03	4.84124779285567e+02	6.36049816627448e+02	-2.02411384792589e+03	1.57473126223319e+02	-5.21602151414862e+01	-4.53441060844085e+01	4.73352603699829e+01	4.78386435605244e+02	1.00000000000000e+02	4.78622162201568e+01	2.13498263944258e-01	-4.14067487599061e+01	4.22460944225682e+02	-1.46463109418373e+02	6.10191436042633e+00	7.74230944529935e-01	3.51644743404794e+00	1.00000000000000e+00	5.98617877970520e-02	1.12662118408320e+09	
3.12092502887749e+01	-2.16502815737150e-02	3.23963842350846e+01	3.56411872194064e+01	1.74252999633510e-02	3.69363517804069e+01	0.00000000000000e+00	0.00000000000000e+00	-8.63441064192800e-01	3.69116695739459e+02	4.91832252226975e+02	1.57954282057890e-01	1.12017558415687e+03	4.86067056488634e+02	6.34108527668231e+02	-2.02411285968204e+03	1.57688565942480e+02	-5.22336976470696e+01	-4.71549597893621e+01	4.73652587814283e+01	4.81026836715684e+02	1.00000000000000e+02	4.91306400767709e+01	1.65077247216250e+00	-1.23498965707723e+01	4.71793104866840e+02	-1.67440011126402e+02	5.23873922739369e+00	2.26672170976731e+00	3.48637188885065e+00	1.00000000000000e+00	3.17262738709013e-01	1.12662118408374e+09	
3.12150650983917e+01	-1.31744339995100e-02	3.02805785117912e+01	3.56074438202746e+01	2.60753626002660e-02	3.55289405429559e+01	0.00000000000000e+00	0.00000000000000e+00	-8.40267320782485e-01	3.57260561062685e+02	4.61092564710323e+02	1.66194576315727e-01	1.12018337131352e+03	4.86671485101718e+02	6.33511886211797e+02	-2.02410507252539e+03	1.56322264372046e+02	-5.17787129126114e+01	-4.52311066059479e+01	4.73370434786522e+01	4.79429154365882e+02	1.00000000000000e+02	4.66821063268748e+01	5.96952635731357e+00	3.98995333956845e+01	4.56932734179270e+02	-1.66933464460809e+02	5.12232216193399e+00	2.24645949256750e+00	3.46909719435950e+00	1.00000000000000e+00	9.89186738687350e-01	1.12662118408470e+09	
3.11595579549600e+01	-4.12173750109250e-02	3.12317351136862e+01	3.56736447340149e+01	-2.72458834042600e-02	3.49160345863851e+01	0.00000000000000e+00	0.00000000000000e+00	-5.41981466030888e-01	3.08301749491198e+02	4.67357533131567e+02	1.46633945362705e-01	1.12018507982011e+03	4.84629895090182e+02	6.35555184729930e+02	-2.02410336401880e+03	1.57511528767339e+02	-5.21741060909718e+01	-4.70893164083944e+01	4.73350749687476e+01	4.78580379791946e+02	1.00000000000000e+02	4.68460323768097e+01	5.44938774370729e+00	6.85065230739240e+00	4.80866592721117e+02	-1.73498098401485e+02	5.35394498818614e+00	2.60310504924469e+00	3.49527705267216e+00	1.00000000000000e+00	2.16684255031050e-01	1.12662118408292e+09	
3.11673075545036e+01	-3.87234003868900e-03	3.19513475238911e+01	3.56552079282647e+01	-3.28898915184830e-02	3.62019284332599e+01	0.00000000000000e+00	0.00000000000000e+00	7.54433025952367e-01	1.52239875787347e+02	2.84210670661449e+02	1.37404499371163e-01	1.12018509062938e+03	4.85385704470918e+02	6.34799386158461e+02	-2.02410335320953e+03	1.55111454983719e+02	-5.13736416122933e+01	-4.58114341901671e+01	4.73419481597377e+01	4.75990752395035e+02	1.00000000000000e+02	4.82852796500065e+01	1.58034078123287e+00	-4.60616474782412e+01	4.35269203708362e+02	-1.55465387716394e+02	5.52555390740387e+00	2.43073132455756e+00	3.48321943211931e+00	1.00000000000000e+00	5.98330051832959e-01	1.12662118408393e+09	
3.11796098811764e+01	3.59652099374690e-02	3.10192672414252e+01	3.56321521874176e+01	-9.40523493498700e-03	3.54003787745330e+01	0.00000000000000e+00	0.00000000000000e+00	4.81963825074749e-01	2.59031344320175e+02	4.57372401299924e+02	1.35001475249405e-01	1.12018821949826e+03	4.85445734163748e+02	6.34742485334514e+02	-2.02410022434065e+03	1.57163130778859e+02	-5.20574237645754e+01	-4.73187333056475e+01	4.73333596799891e+01	4.53354978399539e+02	1.00000000000000e+02	4.70678420747687e+01	4.78332520630228e+00	5.88911025396721e+00	3.53058863975141e+02	-1.46175876913483e+02	2.56813110700372e+00	3.64521922444264e-01	3.47702887049585e+00	1.00000000000000e+00	8.79581668656110e-02	1.12662118408448e+09	
3.11498425265016e+01	1.33093401729490e-02	3.21658857954967e+01	3.56571746635669e+01	6.62731257382200e-03	3.59689756538239e+01	0.00000000000000e+00	0.00000000000000e+00	-3.98789172634335e-01	3.19106455369927e+02	4.84765354597723e+02	1.38634633896945e-01	1.12019170800504e+03	4.84551430995285e+02	6.35640277009753e+02	-2.02409673583387e+03	1.57477376687504e+02	-5.21623391365619e+01	-4.59347954659263e+01	4.73414766714904e+01	4.82142684290612e+02	1.00000000000000e+02	4.82536156012615e+01	5.96123057208226e+00	4.85634925717110e+01	4.39938464590517e+02	-1.55270297072083e+02	4.42131849266930e-01	1.79045753987669e+00	3.49316185628745e+00	1.00000000000000e+00	3.09701100678501e-01	1.12662118408397e+09	
3.12081506029852e+01	6.34739334241970e-02	3.03751212311123e+01	3.56508189028182e+01	-4.95688553850000e-04	3.54731504121481e+01	0.00000000000000e+00	0.00000000000000e+00	9.37243104165073e-01	2.69155220936004e+02	4.59352460764956e+02	1.36090887341499e-01	1.12019289025099e+03	4.84718384442888e+02	6.35474505808101e+02	-2.02409555358792e+03	1.57308763510588e+02	-5.21060175340524e+01	-4.38022857938046e+01	4.73369848514759e+01	4.76303685305423e+02	1.00000000000000e+02	4.67010962394637e+01	4.55748626276240e+00	-4.69637906746151e+01	4.80537176576189e+02	-1.67183020889490e+02	6.07809172269659e+00	3.05269876188912e+00	3.46224432289062e+00	1.00000000000000e+00	4.56989286845370e-02	1.12662118408534e+09	
3.12032087085325e+01	-1.03372592974880e-02	3.18552634179747e+01	3.56410190117791e+01	-2.91041473565090e-02	3.42379195628642e+01	0.00000000000000e+00	0.00000000000000e+00	-3.47616488373919e-01	3.25875434642992e+02	4.60915121005148e+02	1.21835870379808e-01	1.12019441449802e+03	4.86554421491765e+02	6.33639993006258e+02	-2.02409402934088e+03	1.56977092696206e+02	-5.19948443736171e+01	-4.52507982361869e+01	4.73361885548129e+01	4.81446278351458e+02	1.00000000000000e+02	4.67652963576808e+01	6.66568224753790e-02	4.57317031022262e+01	4.95639310581521e+02	-1.75805688463904e+02	6.99089553716080e-02	3.09820666857425e+00	3.51352999700600e+00	1.00000000000000e+00	6.65702096407355e-01	1.12662118408351e+09	
3.11839323404267e+01	-3.80156296389040e-02	2.99778295156577e+01	3.56698596705126e+01	-3.32950794921270e-02	3.52361997842952e+01	0.00000000000000e+00	0.00000000000000e+00	-6.22353066495974e-01	2.75285176060745e+02	4.75114696011247e+02	1.56300829173565e-01	1.12019487613558e+03	4.84816057299583e+02	6.35378818835995e+02	-2.02409356770333e+03	1.57452971707695e+02	-5.21550789146423e+01	-4.55584111493830e+01	4.73451250599714e+01	4.73798613492607e+02	1.00000000000000e+02	4.62629445421344e+01	3.85367515034070e+00	-4.87488086663736e+01	4.18846608376729e+02	-1.49534244054091e+02	1.41464100898928e+00	1.47621225659578e+00	3.46448888023523e+00	1.00000000000000e+00	1.16761556281047e-01	1.12662118408513e+09	
3.11996564156096e+01	-3.35096618222950e-02	3.08682908344613e+01	3.56281094024178e+01	-3.04888374101780e-02	3.57470639239612e+01	0.00000000000000e+00	0.00000000000000e+00	-5.94694478849109e-01	2.11369029424890e+02	3.56464520763232e+02	1.52918691491096e-01	1.12019581992584e+03	4.86113709178387e+02	6.34082110747453e+02	-2.02409262391307e+03	1.56266478456372e+02	-5.17594054579246e+01	-4.73565098195427e+01	4.73328866430474e+01	4.72132570234946e+02	1.00000000000000e+02	4.72303287964911e+01	2.28349908384420e-01	-3.01116240159467e+01	3.94316892663051e+02	-1.46105497403363e+02	2.96686171244395e+00	1.87581257487484e-01	3.47396321673141e+00	1.00000000000000e+00	4.46166209575962e-01	1.12662118408432e+09	
3.12079259246523e+01	-5.01911548142670e-02	3.20924147049284e+01	3.56678870048272e+01	-4.10185745505110e-02	3.50936505498353e+01	0.00000000000000e+00	0.00000000000000e+00	2.47946003740655e-01	2.20174841665171e+02	4.22270440378496e+02	1.34304654239297e-01	1.12019624650869e+03	4.85314912002494e+02	6.34881334506200e+02	-2.02409219733021e+03	1.55670234512378e+02	-5.15597602089758e+01	-4.65911026574595e+01	4.73333041918613e+01	4.63028007896699e+02	1.00000000000000e+02	4.75550984701647e+01	1.12413949124592e+00	-3.46359311074974e+01	4.31660137604972e+02	-1.64768615684766e+02	1.41073004138891e+00	1.86471257842854e+00	3.50644323937503e+00	1.00000000000000e+00	8.66629106047774e-01	1.12662118408420e+09	
3.11909051302268e+01	2.42843458464730e-02	3.03950105665422e+01	3.56771260629785e+01	3.51350451741190e-02	3.72591369892486e+01	0.00000000000000e+00	0.00000000000000e+00	-2.67166526905873e-01	3.00744232624419e+02	4.36807032022355e+02	1.68942698547540e-01	1.12019690161917e+03	4.85840025198736e+02	6.34356876420438e+02	-2.02409154221973e+03	1.57187294775496e+02	-5.20672113332686e+01	-4.59158599541574e+01	4.73386709435741e+01	4.76937721395927e+02	1.00000000000000e+02	4.80843005202718e+01	9.56581074718178e-01	-3.33114936344768e+01	4.72037180926507e+02	-1.65768363463160e+02	3.13656281814604e+00	2.09736361714298e+00	3.44031442793427e+00	1.00000000000000e+00	3.69984435252435e-01	1.12662118408558e+09	
3.12058184595414e+01	-3.94887583752820e-02	3.12020171955475e+01	3.56407321389701e+01	-1.12462806341420e-02	3.42284108943496e+01	0.00000000000000e+00	0.00000000000000e+00	1.52556590279791e-01	2.64283363200742e+02	4.22673491960515e+02	1.40140421197980e-01	1.12019890245841e+03	4.86142480975047e+02	6.34056421483363e+02	-2.02408954138050e+03	1.57288437499719e+02	-5.20994298266179e+01	-4.74414065186687e+01	4.73440079703983e+01	4.87172971248282e+02	1.00000000000000e+02	4.63157639408406e+01	2.12071658350231e+00	-1.92792582279661e+01	4.83822261379454e+02	-1.62631110737881e+02	1.47346270626495e+00	4.16666435342600e-03	3.50801840032259e+00	1.00000000000000e+00	3.76759056435600e-03	1.12662118408390e+09	
3.11528881327933e+01	-1.21796763722030e-02	3.19985982689034e+01	3.56484558199342e+01	-4.18162045069200e-03	3.58201104676302e+01	0.00000000000000e+00	0.00000000000000e+00	-9.34959369952526e-01	2.12463804465353e+02	4.56361300538674e+02	1.40768741430991e-01	1.12019997343004e+03	4.84819669080926e+02	6.35380304349111e+02	-2.02408847040887e+03	1.56618762251536e+02	-5.18762343556883e+01	-4.62325049764236e+01	4.73379390888869e+01	4.72303986827400e+02	1.00000000000000e+02	4.80311420339752e+01	2.57863204619159e+00	3.02750132915324e+01	4.98198954178708e+02	-1.78356673838611e+02	6.02280744720925e+00	2.92338859408960e+00	3.49198789594664e+00	1.00000000000000e+00	4.49030317227103e-01	1.12662118408500e+09	
3.11546884062261e+01	-2.64176872941640e-02	3.10712620351905e+01	3.56659430192271e+01	-1.53830301340720e-02	3.67960523747223e+01	0.00000000000000e+00	0.00000000000000e+00	-9.73750618108075e-01	2.41841265408308e+02	3.90656632113803e+02	1.59944722955933e-01	1.12020195595118e+03	4.84966058311359e+02	6.35235897639823e+02	-2.02408648788773e+03	1.56680290240081e+02	-5.18977121033836e+01	-4.59168686882933e+01	4.73400051276241e+01	4.66836833994708e+02	1.00000000000000e+02	4.81598670557008e+01	3.72527419378180e-01	2.27542260324051e+01	4.98913185284873e+02	-1.84946528337251e+02	5.83767040738798e-01	7.51888971490629e-01	3.46094849607339e+00	1.00000000000000e+00	3.25256401649811e-01	1.12662118408477e+09	
3.11458520756817e+01	-1.79075275414090e-02	3.23139366766243e+01	3.56842756748235e+01	5.20931149927300e-03	3.68257265268728e+01	0.00000000000000e+00	0.00000000000000e+00	-4.47244911534388e-01	2.53554951321292e+02	4.86340758128210e+02	1.52645302880560e-01	1.12020295100509e+03	4.84188471079164e+02	6.36014479925926e+02	-2.02408549283382e+03	1.56758801178571e+02	-5.19234989996855e+01	-4.68533943711068e+01	4.73610546785357e+01	4.80026985194525e+02	1.00000000000000e+02	4.89931080640217e+01	3.50684924617385e+00	-3.94316778930293e+01	4.64518140921394e+02	-1.60320525661159e+02	1.92998754469851e+00	1.41106168831061e+00	3.48493653678172e+00	1.00000000000000e+00	5.63660457287600e-01	1.12662118408379e+09	
3.11816084624876e+01	-2.07034045019090e-02	3.11821294421916e+01	3.56510742357197e+01	-6.78207950302800e-03	3.72027496007413e+01	0.00000000000000e+00	0.00000000000000e+00	-5.19118922193547e-01	3.21302098858216e+02	4.81101224827462e+02	1.64506372898791e-01	1.12020317552026e+03	4.85937979602710e+02	6.34265195917549e+02	-2.02408526831865e+03	1.56979482567246e+02	-5.19976917385266e+01	-4.64347561407724e+01	4.73479996474854e+01	4.81679310835770e+02	1.00000000000000e+02	4.85424533208309e+01	5.29246532327966e+00	-3.94043666644540e+01	4.30138785678615e+02	-1.49208847191189e+02	5.29826950596101e+00	2.71442623390074e+00	3.45703729408160e+00	1.00000000000000e+00	6.46610155795954e-01	1.12662118408446e+09	
3.11692543099980e+01	-1.14676665902070e-02	3.13693563952639e+01	3.56401661722734e+01	3.02330713164680e-02	3.55341916980515e+01	0.00000000000000e+00	0.00000000000000e+00	3.60716594779932e-01	1.64529490517061e+02	3.04545373530369e+02	1.53559711691790e-01	1.12020325771863e+03	4.85676896112844e+02	6.34526361605785e+02	-2.02408518612028e+03	1.55795608607034e+02	-5.16024818433457e+01	-4.58105491999429e+01	4.73329794562949e+01	4.64877231424100e+02	1.00000000000000e+02	4.73995284816944e+01	2.29036459343152e+00	-4.03834438438662e+01	3.21643431261190e+02	-1.22490822377965e+02	5.62094336220556e+00	1.57677980566906e+00	3.48868079309689e+00	1.00000000000000e+00	3.59001719383730e-01	1.12662118408523e+09	
3.11919588874442e+01	1.41832492032620e-02	3.22960746027916e+01	3.56424600214607e+01	-3.40448789515910e-02	3.57025479345498e+01	0.00000000000000e+00	0.00000000000000e+00	-8.63474566656612e-01	3.37492517816760e+02	4.98469922921707e+02	1.24575703688271e-01	1.12021157193493e+03	4.85758291202069e+02	6.34453280732862e+02	-2.02407687190398e+03	1.57581679213491e+02	-5.21964863067129e+01	-4.64592272169769e+01	4.73399136361229e+01	4.66204664137171e+02	1.00000000000000e+02	4.81425836839685e+01	1.48332849466627e+00	3.49896940404715e+01	4.90541782172021e+02	-1.86885791894400e+02	2.84790093854968e+00	1.58673301342368e+00	3.49441573167688e+00	1.00000000000000e+00	2.03662936833340e-01	1.12662118408401e+09	
3.11513997137427e+01	2.48321915644630e-02	3.15817002857184e+01	3.56832987563421e+01	1.25887911354370e-02	3.71938676889580e+01	0.00000000000000e+00	0.00000000000000e+00	6.59616709632876e-01	2.04416396447943e+02	4.31829932502080e+02	1.51897001636892e-01	1.12021179132409e+03	4.84808959886309e+02	6.35402831437785e+02	-2.02407665251481e+03	1.56700260870031e+02	-5.19039472856378e+01	-4.70572014369023e+01	4.73549621631144e+01	4.70758456750781e+02	1.00000000000000e+02	4.87933149785978e+01	7.25940256744170e-01	-4.07078532871062e+01	4.86966039709728e+02	-1.72458384343863e+02	5.55246373257602e+00	2.30135527787150e+00	3.46163231768669e+00	1.00000000000000e+00	1.21201950174716e-01	1.12662118408540e+09	
3.11848545445851e+01	-3.52389226731890e-02	2.99997443528127e+01	3.56568609000302e+01	1.23632348253350e-02	3.65008620085474e+01	0.00000000000000e+00	0.00000000000000e+00	6.67899382231554e-01	2.92982775233306e+02	4.92522258273646e+02	1.78481873231191e-01	1.12021475636640e+03	4.84964526744865e+02	6.35250229621535e+02	-2.02407368747251e+03	1.57548913254039e+02	-5.21883088116200e+01	-4.74795195882075e+01	4.73332538346638e+01	4.71841081655931e+02	1.00000000000000e+02	4.72471966216106e+01	1.79740515119168e+00	-1.42067926374513e+01	4.66628546608794e+02	-1.72702750499765e+02	4.00901595043970e+00	2.47717276068565e+00	3.44676146851629e+00	1.00000000000000e+00	1.07887687176339e-01	1.12662118408527e+09	
3.11531599114377e+01	4.16924885590900e-03	3.17001380029333e+01	3.56616434640319e+01	3.26736772737310e-02	3.52319296600898e+01	0.00000000000000e+00	0.00000000000000e+00	3.71440593485774e-01	2.34864422098117e+02	4.92013802602257e+02	1.44964347655243e-01	1.12021498831711e+03	4.85101510536554e+02	6.35113477780553e+02	-2.02407345552180e+03	1.57057980294463e+02	-5.20228415448000e+01	-4.66708005356733e+01	4.73332194792006e+01	4.66613941189232e+02	1.00000000000000e+02	4.73939618198198e+01	4.77626891141050e+00	-4.22305180923765e+01	4.51911685481611e+02	-1.65199644135473e+02	5.52812915278348e+00	2.74257465674964e+00	3.49975244087683e+00	1.00000000000000e+00	3.33908513979462e-01	1.12662118408443e+09	
3.11934750072727e+01	4.00831919923140e-02	3.02600310678035e+01	3.56755190745277e+01	-7.94013861884200e-03	3.39783867972339e+01	0.00000000000000e+00	0.00000000000000e+00	-3.00405779002748e-01	2.21898522714059e+02	3.41243314922431e+02	1.29929259448082e-01	1.12021559738994e+03	4.85322607506560e+02	6.34892989883385e+02	-2.02407284644896e+03	1.56540591203574e+02	-5.18496852887794e+01	-4.73236511993343e+01	4.73701454938275e+01	4.73391768215299e+02	1.00000000000000e+02	4.54994532886592e+01	4.66437244531867e+00	-3.55564727841493e+01	4.99202237280126e+02	-1.79304811290423e+02	1.78049686886714e+00	1.27049406400800e-02	3.48606258725770e+00	1.00000000000000e+00	2.61627728569801e-01	1.12662118408427e+09	
3.11808814105479e+01	-2.55260274122910e-02	3.11528509811170e+01	3.56490769209526e+01	3.90552483916850e-02	3.53031680993207e+01	0.00000000000000e+00	0.00000000000000e+00	-2.09429105935914e-01	2.41043522167959e+02	4.45721468906523e+02	1.59653429867712e-01	1.12021566032603e+03	4.85806844310181e+02	6.34408816015850e+02	-2.02407278351288e+03	1.57081673121634e+02	-5.20314907476774e+01	-4.58275993417786e+01	4.73338591792972e+01	4.83905658230850e+02	1.00000000000000e+02	4.70830521748599e+01	8.31478464134845e-01	-3.00921653810968e+01	4.07322836170824e+02	-1.36971873230067e+02	3.83881918266396e+00	1.04878704726208e+00	3.49150754534991e+00	1.00000000000000e+00	3.00375758832560e-01	1.12662118408508e+09	
3.11692041852399e+01	-8.69074167270600e-03	3.03891571511672e+01	3.56848271515177e+01	4.96214845415940e-02	3.48188694257454e+01	0.00000000000000e+00	0.00000000000000e+00	-8.41700306954956e-01	2.94716860349513e+02	4.81413181195001e+02	1.63444410272062e-01	1.12021874913188e+03	4.85419637557288e+02	6.34799111574597e+02	-2.02406969470702e+03	1.57152548763595e+02	-5.20553218994956e+01	-4.66116195144792e+01	4.73467816718507e+01	4.77580685086481e+02	1.00000000000000e+02	4.62153063437368e+01	4.74438186550834e+00	-3.27776396421976e+01	4.63337463326632e+02	-1.62313102676515e+02	2.87127545041622e+00	2.53643350591248e+00	3.48497629971452e+00	1.00000000000000e+00	5.70049562298878e-01	1.12662118408420e+09	
3.11470481608449e+01	-4.60298786341000e-04	3.07100696425971e+01	3.56503912432944e+01	1.70114205033640e-02	3.53467621080455e+01	0.00000000000000e+00	0.00000000000000e+00	5.86467920295786e-01	1.97889393044096e+02	3.69826606067896e+02	1.53932214245144e-01	1.12022050216715e+03	4.84973728122118e+02	6.35246774045031e+02	-2.02406794167176e+03	1.54564698197187e+02	-5.11921976155046e+01	-4.73553489396912e+01	4.73360650136442e+01	4.83861836165105e+02	1.00000000000000e+02	4.68241600989908e+01	1.21357209729942e-01	7.69620559821322e+00	4.85344673371227e+02	-1.66339558392905e+02	1.78831358008745e+00	5.11113121493559e-01	3.47867912421534e+00	1.00000000000000e+00	1.13398765046387e+00	1.12662118408414e+09	
3.12096113342678e+01	-2.43006449791660e-02	3.16479484022958e+01	3.56057310300281e+01	1.18620833771900e-03	3.63735683093699e+01	0.00000000000000e+00	0.00000000000000e+00	2.40540337437121e-01	3.50686334217228e+02	4.42706193072550e+02	1.56807947392777e-01	1.12022057243559e+03	4.86632229554447e+02	6.33588342881144e+02	-2.02406787140332e+03	1.57193378978343e+02	-5.20685746870638e+01	-4.74440542525452e+01	4.73413495311776e+01	4.94064438425694e+02	1.00000000000000e+02	4.82144076976040e+01	3.94306670833164e+00	-1.72899262383184e+01	4.96180182856653e+02	-1.66346263255721e+02	9.51302385876000e-04	1.86792023423691e+00	3.48083579317685e+00	1.00000000000000e+00	5.79769758137521e-01	1.12662118408591e+09	
3.11654721161455e+01	6.71607474650000e-05	3.13934199933655e+01	3.56282195504107e+01	4.13064768606100e-03	3.60006066802622e+01	0.00000000000000e+00	0.00000000000000e+00	7.99378238550887e-01	3.04204087470769e+02	4.84345106816990e+02	1.51242615818386e-01	1.12022207954046e+03	4.85617343787207e+02	6.34604735753256e+02	-2.02406636429844e+03	1.57505214433015e+02	-5.21722318227252e+01	-4.67913445300150e+01	4.73352898795650e+01	4.67001528729368e+02	1.00000000000000e+02	4.77659973226435e+01	5.26963452185677e+00	-4.74629771274615e+01	4.76065527659881e+02	-1.78541641986957e+02	3.93323235518009e+00	3.98352596576732e-01	3.47957544814045e+00	1.00000000000000e+00	4.09432840703800e-03	1.12662118408362e+09	
