# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-6.3515555555555704e+02	 1.2368473714286456e-02	 8.9304683545089442e-02	 2.6442044705682222e-02	 5.1335311999949340e-03
-6.3502222222222372e+02	 1.1503459538888792e-02	 8.9512321714531523e-02	 2.6454031513698760e-02	 5.3798156435078681e-03
-6.3488888888889039e+02	 1.0636456579179967e-02	 8.9711795237336231e-02	 2.6463283687581336e-02	 5.6252606383520032e-03
-6.3475555555555707e+02	 9.7675410803338397e-03	 8.9903085349623435e-02	 2.6469783076730920e-02	 5.8698557461198675e-03
-6.3462222222222374e+02	 8.8967893600124838e-03	 9.0086173693417801e-02	 2.6473514574314832e-02	 6.1135820835200860e-03
-6.3448888888889041e+02	 8.0242777275465662e-03	 9.0261042239089609e-02	 2.6474472560315529e-02	 6.3564126507174024e-03
-6.3435555555555709e+02	 7.1500824285054007e-03	 9.0427673268618100e-02	 2.6472665633082086e-02	 6.5983133612128597e-03
-6.3422222222222376e+02	 6.2742796087979754e-03	 9.0586049407037378e-02	 2.6468119683639747e-02	 6.8392449490097817e-03
-6.3408888888889044e+02	 5.3969453119992730e-03	 9.0736153704150418e-02	 2.6460878736085755e-02	 7.0791652857256082e-03
-6.3395555555555711e+02	 4.5181554964326305e-03	 9.0877969743955206e-02	 2.6451004129520159e-02	 7.3180318540710942e-03
-6.3382222222222379e+02	 3.6379860809504132e-03	 9.1011481770385455e-02	 2.6438572104595361e-02	 7.5558039575494007e-03
-6.3368888888889046e+02	 2.7565130021791843e-03	 9.1136674810537263e-02	 2.6423670153373137e-02	 7.7924446927237767e-03
-6.3355555555555713e+02	 1.8738122851559929e-03	 9.1253534778038617e-02	 2.6406392934688040e-02	 8.0279221805792389e-03
-6.3342222222222381e+02	 9.8996011159775818e-04	 9.1362048552054681e-02	 2.6386837835811239e-02	 8.2622102580334200e-03
-6.3328888888889048e+02	 1.0503288189443635e-04	 9.1462204017844398e-02	 2.6365100704604110e-02	 8.4952884198585821e-03
-6.3315555555555716e+02	 -7.8089273850298895e-04	 9.1553990080232822e-02	 2.6341271847541377e-02	 8.7271412200564669e-03
-6.3302222222222383e+02	 -1.6677397940019888e-03	 9.1637396643562408e-02	 2.6315432541426112e-02	 8.9577572076322554e-03
-6.3288888888889051e+02	 -2.5554310358067902e-03	 9.1712414577880860e-02	 2.6287651839101856e-02	 9.1871274255304058e-03
-6.3275555555555718e+02	 -3.4438889439315028e-03	 9.1779035670447845e-02	 2.6257983895989174e-02	 9.4152437985890458e-03
-6.3262222222222385e+02	 -4.3330357682195338e-03	 9.1837252580387094e-02	 2.6226465533815479e-02	 9.6420973558348777e-03
-6.3248888888889053e+02	 -5.2227935862076734e-03	 9.1887058796032567e-02	 2.6193114447104683e-02	 9.8676765116127996e-03
-6.3235555555555720e+02	 -6.1130843695059054e-03	 9.1928448604646162e-02	 2.6157927736354437e-02	 1.0091965443653095e-02
