# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-6.2684444444444557e+02	 7.6941438877957347e-02	 -3.5210688823071282e-02	 6.2759402677773314e-03	 5.1001764339186906e-03
-6.2671111111111225e+02	 7.7342038884567241e-02	 -3.4446726665826398e-02	 6.3567139885019781e-03	 5.0141404831407499e-03
-6.2657777777777892e+02	 7.7735424448427098e-02	 -3.3679032718072301e-02	 6.4365927634151311e-03	 4.9276639602222616e-03
-6.2644444444444559e+02	 7.8121558135140309e-02	 -3.2907673499527737e-02	 6.5156977150833614e-03	 4.8408677343996231e-03
-6.2631111111111227e+02	 7.8500404408972185e-02	 -3.2132715541574146e-02	 6.5941214245281181e-03	 4.7538366151105294e-03
-6.2617777777777894e+02	 7.8871929666514171e-02	 -3.1354225441120438e-02	 6.6719201067174522e-03	 4.6666151948198120e-03
-6.2604444444444562e+02	 7.9236102158505614e-02	 -3.0572269949999564e-02	 6.7491084206306616e-03	 4.5792073377945997e-03
-6.2591111111111229e+02	 7.9592891766857174e-02	 -2.9786916098375773e-02	 6.8256585033180158e-03	 4.4915801862295268e-03
-6.2577777777777897e+02	 7.9942269695257431e-02	 -2.8998231331183132e-02	 6.9015024953825079e-03	 4.4036714894772899e-03
-6.2564444444444564e+02	 8.0284208077793906e-02	 -2.8206283638545358e-02	 6.9765388065546304e-03	 4.3153992872770885e-03
-6.2551111111111231e+02	 8.0618679562606738e-02	 -2.7411141667781077e-02	 7.0506414411461637e-03	 4.2266731972748772e-03
-6.2537777777777899e+02	 8.0945656909956351e-02	 -2.6612874791308267e-02	 7.1236715726429416e-03	 4.1374055573513147e-03
-6.2524444444444566e+02	 8.1265112636955128e-02	 -2.5811553132640143e-02	 7.1954901656927335e-03	 4.0475215631730066e-03
-6.2511111111111234e+02	 8.1577018767263670e-02	 -2.5007247532225160e-02	 7.2659703748137331e-03	 3.9569670408425850e-03
-6.2497777777777901e+02	 8.1881346680289471e-02	 -2.4200029468374629e-02	 7.3350090094685865e-03	 3.8657135582482738e-03
-6.2484444444444568e+02	 8.2178067113907474e-02	 -2.3389970932803785e-02	 7.4025349780953284e-03	 3.7737601768288442e-03
-6.2471111111111236e+02	 8.2467150279827803e-02	 -2.2577144280257855e-02	 7.4685150931926483e-03	 3.6811322042922257e-03
-6.2457777777777903e+02	 8.2748566119552253e-02	 -2.1761622070771702e-02	 7.5329554548151587e-03	 3.5878770807347138e-03
-6.2444444444444571e+02	 8.3022284640678179e-02	 -2.0943476916300809e-02	 7.5958995236113450e-03	 3.4940585219676024e-03
-6.2431111111111238e+02	 8.3288276323582697e-02	 -2.0122781361240613e-02	 7.6574221814684276e-03	 3.3997495101196762e-03
-6.2417777777777906e+02	 8.3546512542545623e-02	 -1.9299607792248936e-02	 7.7176209999114944e-03	 3.3050248874531007e-03
-6.2404444444444573e+02	 8.3796965957246602e-02	 -1.8474028405484670e-02	 7.7766058812456570e-03	 3.2099551597983833e-03
-6.2391111111111240e+02	 8.4039610845564133e-02	 -1.7646115210231114e-02	 7.8344876104194730e-03	 3.1146011283222919e-03
-6.2377777777777908e+02	 8.4274423318402222e-02	 -1.6815940085637884e-02	 7.8913672905166037e-03	 3.0190107339134187e-03
-6.2364444444444575e+02	 8.4501381426862629e-02	 -1.5983574861431843e-02	 7.9473271524410569e-03	 2.9232175781626069e-03
-6.2351111111111243e+02	 8.4720465113318030e-02	 -1.5149091424669648e-02	 8.0024242672049710e-03	 2.8272415283190355e-03
-6.2337777777777910e+02	 8.4931656052656762e-02	 -1.4312561827018065e-02	 8.0566869129795188e-03	 2.7310907039197474e-03
-6.2324444444444578e+02	 8.5134937367098665e-02	 -1.3474058383723361e-02	 8.1101146501975103e-03	 2.6347646252720125e-03
-6.2311111111111245e+02	 8.5330293277766617e-02	 -1.2633653751265449e-02	 8.1626810784699768e-03	 2.5382579018788931e-03
-6.2297777777777912e+02	 8.5517708714029514e-02	 -1.1791420971986018e-02	 8.2143393680294014e-03	 2.4415639170296544e-03
-6.2284444444444580e+02	 8.5697168933673892e-02	 -1.0947433487411777e-02	 8.2650291902238038e-03	 2.3446780808207279e-03
-6.2271111111111247e+02	 8.5868659200385888e-02	 -1.0101765113998682e-02	 8.3146843617641387e-03	 2.2476002366698111e-03
-6.2257777777777915e+02	 8.6032164538609734e-02	 -9.2544899930759646e-03	 8.3632404995797466e-03	 2.1503361757986283e-03
-6.2244444444444582e+02	 8.6187669614242429e-02	 -8.4056825188562594e-03	 8.4106409083723015e-03	 2.0528980514704642e-03
-6.2231111111111250e+02	 8.6335158720565894e-02	 -7.5554172575255244e-03	 8.4568413250081000e-03	 1.9553039480175727e-03
-6.2217777777777917e+02	 8.6474615897398119e-02	 -6.7037688703582097e-03	 8.5018120296284378e-03	 1.8575767170485591e-03
-6.2204444444444584e+02	 8.6606025133577569e-02	 -5.8508120465340444e-03	 8.5455381247283684e-03	 1.7597424417878926e-03
-6.2191111111111252e+02	 8.6729370649951662e-02	 -4.9966214618553861e-03	 8.5880176945005299e-03	 1.6618288074390364e-03
-6.2177777777777919e+02	 8.6844637208209272e-02	 -4.1412717576909249e-03	 8.6292587208589653e-03	 1.5638634517358696e-03
-6.2164444444444587e+02	 8.6951810417329842e-02	 -3.2848375527063864e-03	 8.6692752750969528e-03	 1.4658728904688445e-03
-6.2151111111111254e+02	 8.7050877003146163e-02	 -2.4273934727149105e-03	 8.7080835451554678e-03	 1.3678816254465431e-03
-6.2137777777777922e+02	 8.7141825003624718e-02	 -1.5690142033690491e-03	 8.7456985575151327e-03	 1.2699118608736626e-03
-6.2124444444444589e+02	 8.7224643888666312e-02	 -7.0977454882816828e-04	 8.7821318290447273e-03	 1.1719835320125327e-03
-6.2111111111111256e+02	 8.7299324575608406e-02	 1.5025050680320858e-04	 8.8173904898305455e-03	 1.0741146477286634e-03
-6.2097777777777924e+02	 8.7365859368997253e-02	 1.0109857473879647e-03	 8.8514773812528522e-03	 9.7632177364737061e-04
-6.2084444444444591e+02	 8.7424241815581658e-02	 1.8723556898669724e-03	 8.8843927432494044e-03	 8.7862045839770531e-04
-6.2071111111111259e+02	 8.7474466516603788e-02	 2.7342845702873469e-03	 8.9161363178473438e-03	 7.8102559490567103e-04
-6.2057777777777926e+02	 8.7516528909077976e-02	 3.5966963580355434e-03	 8.9467099903067678e-03	 6.8355150796683972e-04
-6.2044444444444594e+02	 8.7550425051778596e-02	 4.4595147940548413e-03	 8.9761202750877119e-03	 5.8621180261297923e-04
