# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-1.8044533333333484e+03	 1.5211601405710259e-02	 9.5226051748685731e-02	 1.8503214609626411e-03	 9.4603154835279923e-03
-1.8043200000000152e+03	 1.4633707815806869e-02	 9.5317715645614948e-02	 1.8758753623359563e-03	 9.4694911181392172e-03
-1.8041866666666820e+03	 1.4055268054744004e-02	 9.5405911081881789e-02	 1.9011021366529249e-03	 9.4789841783722295e-03
-1.8040533333333487e+03	 1.3476302584945745e-02	 9.5490633769575992e-02	 1.9259855216370123e-03	 9.4888046212453503e-03
-1.8039200000000155e+03	 1.2896832149944637e-02	 9.5571879616105929e-02	 1.9505142365234234e-03	 9.4989527095261650e-03
-1.8037866666666823e+03	 1.2316877757550661e-02	 9.5649644789682547e-02	 1.9746819307544594e-03	 9.5094184371848911e-03
-1.8036533333333491e+03	 1.1736460643395620e-02	 9.5723925779183427e-02	 1.9984870256014387e-03	 9.5201815525207678e-03
-1.8035200000000159e+03	 1.1155602219491094e-02	 9.5794719438676207e-02	 2.0219324346454890e-03	 9.5312122665731636e-03
-1.8033866666666827e+03	 1.0574324017116821e-02	 9.5862023011965780e-02	 2.0450251500424739e-03	 9.5424725857888859e-03
-1.8032533333333495e+03	 9.9926476309813092e-03	 9.5925834134460708e-02	 2.0677758332009965e-03	 9.5539180317310013e-03
-1.8031200000000163e+03	 9.4105946719765608e-03	 9.5986150810402265e-02	 2.0901983363349704e-03	 9.5654997180485424e-03
-1.8029866666666830e+03	 8.8281867345290383e-03	 9.6042971371042785e-02	 2.1123091073756753e-03	 9.5771666139974343e-03
-1.8028533333333498e+03	 8.2454453810395026e-03	 9.6096294418966763e-02	 2.1341265431924512e-03	 9.5888678034459218e-03
-1.8027200000000166e+03	 7.6623921439524251e-03	 9.6146118765564739e-02	 2.1556701935869986e-03	 9.6005546663011643e-03
-1.8025866666666834e+03	 7.0790485419218461e-03	 9.6192443371251463e-02	 2.1769598076233770e-03	 9.6121828277020427e-03
-1.8024533333333502e+03	 6.4954361047534067e-03	 9.6235267294744908e-02	 2.1980142415326778e-03	 9.6237138722869986e-03
-1.8023200000000170e+03	 5.9115763992951265e-03	 9.6274589657870543e-02	 2.2188502201173767e-03	 9.6351167656099079e-03
-1.8021866666666838e+03	 5.3274910480811781e-03	 9.6310409628677915e-02	 2.2394810578569464e-03	 9.6463689038763789e-03
-1.8020533333333506e+03	 4.7432017334278600e-03	 9.6342726422657329e-02	 2.2599153483015859e-03	 9.6574569652752018e-03
-1.8019200000000174e+03	 4.1587301804564131e-03	 9.6371539320272509e-02	 2.2801557538623227e-03	 9.6683774892287744e-03
-1.8017866666666841e+03	 3.5740981169266901e-03	 9.6396847694771345e-02	 2.3001980707307986e-03	 9.6791371469659992e-03
-1.8016533333333509e+03	 2.9893272095891732e-03	 9.6418651044195391e-02	 2.3200305428445317e-03	 9.6897529094288615e-03
-1.8015200000000177e+03	 2.4044389816430928e-03	 9.6436949020327178e-02	 2.3396336135257600e-03	 9.7002519680433608e-03
-1.8013866666666845e+03	 1.8194547189192872e-03	 9.6451741447466099e-02	 2.3589802201557293e-03	 9.7106713726056171e-03
-1.8012533333333513e+03	 1.2343953726897639e-03	 9.6463028325972588e-02	 2.3780365351939153e-03	 9.7210575056596582e-03
-1.8011200000000181e+03	 6.4928147320633981e-04	 9.6470809816444958e-02	 2.3967632611383060e-03	 9.7314652026962989e-03
-1.8009866666666849e+03	 6.4133063111809416e-05	 9.6475086204044741e-02	 2.4151174237478537e-03	 9.7419565222782722e-03
-1.8008533333333517e+03	 -5.2103034063199897e-04	 9.6475857843989210e-02	 2.4330545200471612e-03	 9.7525991862781325e-03
-1.8007200000000184e+03	 -1.1061897442504907e-03	 9.6473125092386494e-02	 2.4505309719497176e-03	 9.7634645780715346e-03
-1.8005866666666852e+03	 -1.6913266339106546e-03	 9.6466888228672762e-02	 2.4675067008718267e-03	 9.7746254162380808e-03
-1.8004533333333520e+03	 -2.2764228901722065e-03	 9.6457147375688279e-02	 2.4839477144117856e-03	 9.7861530831320209e-03
-1.8003200000000188e+03	 -2.8614606604487995e-03	 9.6443902427368847e-02	 2.4998285273906177e-03	 9.7981146942718311e-03
-1.8001866666666856e+03	 -3.4464222002955295e-03	 9.6427152990596662e-02	 2.5151342204533930e-03	 9.8105701472146478e-03
-1.8000533333333524e+03	 -4.0312896904128766e-03	 9.6406898347084977e-02	 2.5298621378720462e-03	 9.8235691245882606e-03
-1.7999200000000192e+03	 -4.6160450427579847e-03	 9.6383137443929581e-02	 2.5440230102620788e-03	 9.8371483351371580e-03
-1.7997866666666860e+03	 -5.2006697100299669e-03	 9.6355868913407000e-02	 2.5576413993392750e-03	 9.8513292458655144e-03
-1.7996533333333527e+03	 -5.7851445085501992e-03	 9.6325091123514020e-02	 2.5707555900725369e-03	 9.8661162444653172e-03
-1.7995200000000195e+03	 -6.3694494729240056e-03	 9.6290802260755134e-02	 2.5834167714010071e-03	 9.8814955773267599e-03
-1.7993866666666863e+03	 -6.9535637496631487e-03	 9.6253000438595360e-02	 2.5956875349466557e-03	 9.8974351621148315e-03
-1.7992533333333531e+03	 -7.5374655361556851e-03	 9.6211683827733555e-02	 2.6076398938407234e-03	 9.9138851388449467e-03
-1.7991200000000199e+03	 -8.1211320775176708e-03	 9.6166850800761899e-02	 2.6193527816095494e-03	 9.9307793766953978e-03
-1.7989866666666867e+03	 -8.7045397158647328e-03	 9.6118500080709268e-02	 2.6309091711101545e-03	 9.9480377922720464e-03
-1.7988533333333535e+03	 -9.2876639907510314e-03	 9.6066630885902130e-02	 2.6423930215178546e-03	 9.9655692865407985e-03
-1.7987200000000203e+03	 -9.8704797904423606e-03	 9.6011243057789811e-02	 2.6538861457226729e-03	 9.9832752866593211e-03
-1.7985866666666871e+03	 -1.0452961538292302e-02	 9.5952337163635062e-02	 2.6654651791368231e-03	 1.0001053575294350e-02
-1.7984533333333538e+03	 -1.1035083406168921e-02	 9.5889914567552331e-02	 2.6771987776882727e-03	 1.0018802253112469e-02
-1.7983200000000206e+03	 -1.1616819542590881e-02	 9.5823977459124451e-02	 2.6891452072069261e-03	 1.0036423636531566e-02
-1.7981866666666874e+03	 -1.2198144298775183e-02	 9.5754528841073785e-02	 2.7013504472392790e-03	 1.0053827792154024e-02
-1.7980533333333542e+03	 -1.2779032443615000e-02	 9.5681572476393112e-02	 2.7138467775038862e-03	 1.0070935698362149e-02
-1.7979200000000210e+03	 -1.3359459351758401e-02	 9.5605112795096620e-02	 2.7266519817127459e-03	 1.0087681796555614e-02
-1.7977866666666878e+03	 -1.3939401157638118e-02	 9.5525154772599249e-02	 2.7397691793013524e-03	 1.0104015823641177e-02
-1.7976533333333546e+03	 -1.4518834871921181e-02	 9.5441703787387727e-02	 2.7531870886417734e-03	 1.0119904077061648e-02
-1.7975200000000214e+03	 -1.5097738450112448e-02	 9.5354765468204955e-02	 2.7668807929918833e-03	 1.0135329948917970e-02
-1.7973866666666881e+03	 -1.5676090818729567e-02	 9.5264345544649118e-02	 2.7808129491419167e-03	 1.0150293813689260e-02
-1.7972533333333549e+03	 -1.6253871861230170e-02	 9.5170449709326213e-02	 2.7949351717699699e-03	 1.0164812479542817e-02
-1.7971200000000217e+03	 -1.6831062360094726e-02	 9.5073083502443770e-02	 2.8091896449105960e-03	 1.0178918102461409e-02
-1.7969866666666885e+03	 -1.7407643906122393e-02	 9.4972252224242507e-02	 2.8235109136004392e-03	 1.0192656703010172e-02
-1.7968533333333553e+03	 -1.7983598777346260e-02	 9.4867960877196816e-02	 2.8378276410947968e-03	 1.0206086421607807e-02
-1.7967200000000221e+03	 -1.8558909787215007e-02	 9.4760214141372090e-02	 2.8520644077984717e-03	 1.0219275423964724e-02
-1.7965866666666889e+03	 -1.9133560111584551e-02	 9.4649016377417253e-02	 2.8661435494974148e-03	 1.0232299546911960e-02
-1.7964533333333557e+03	 -1.9707533095266572e-02	 9.4534371652510080e-02	 2.8799869366995822e-03	 1.0245239730710232e-02
-1.7963200000000224e+03	 -2.0280812042950971e-02	 9.4416283785019664e-02	 2.8935177687542525e-03	 1.0258179205238527e-02
-1.7961866666666892e+03	 -2.0853380003403661e-02	 9.4294756397887508e-02	 2.9066623770319920e-03	 1.0271200510407752e-02
-1.7960533333333560e+03	 -2.1425219551469542e-02	 9.4169792974583860e-02	 2.9193520324085208e-03	 1.0284382410746140e-02
-1.7959200000000228e+03	 -2.1996312583835650e-02	 9.4041396912392175e-02	 2.9315247402452766e-03	 1.0297796832884565e-02
-1.7957866666666896e+03	 -2.2566640139443088e-02	 9.3909571567091815e-02	 2.9431269486012213e-03	 1.0311505971702495e-02
-1.7956533333333564e+03	 -2.3136182255718146e-02	 9.3774320287028340e-02	 2.9541151994315921e-03	 1.0325559688632246e-02
-1.7955200000000232e+03	 -2.3704917884115818e-02	 9.3635646436707715e-02	 2.9644575646281431e-03	 1.0339993479679066e-02
-1.7953866666666900e+03	 -2.4272824870471763e-02	 9.3493553411028524e-02	 2.9741347362680095e-03	 1.0354827155204305e-02
-1.7952533333333567e+03	 -2.4839880009093193e-02	 9.3348044643130873e-02	 2.9831408249265095e-03	 1.0370064300254000e-02
-1.7951200000000235e+03	 -2.5406059182529073e-02	 9.3199123611211396e-02	 2.9914836415570237e-03	 1.0385692729276919e-02
-1.7949866666666903e+03	 -2.5971337574260400e-02	 9.3046793847915713e-02	 2.9991843805882148e-03	 1.0401685904661839e-02
-1.7948533333333571e+03	 -2.6535689947624310e-02	 9.2891058956173680e-02	 3.0062768327111288e-03	 1.0418005159006150e-02
-1.7947200000000239e+03	 -2.7099090974479476e-02	 9.2731922635918701e-02	 3.0128059898592630e-03	 1.0434602666252069e-02
-1.7945866666666907e+03	 -2.7661515583550293e-02	 9.2569388721625581e-02	 3.0188260947388076e-03	 1.0451424921776642e-02
-1.7944533333333575e+03	 -2.8222939306740934e-02	 9.2403461231179596e-02	 3.0243983621081839e-03	 1.0468416358979660e-02
-1.7943200000000243e+03	 -2.8783338586709437e-02	 9.2234144424223591e-02	 3.0295884004698879e-03	 1.0485522838684425e-02
-1.7941866666666911e+03	 -2.9342691021104015e-02	 9.2061442865304294e-02	 3.0344634798358094e-03	 1.0502694773868448e-02
-1.7940533333333578e+03	 -2.9900975525592871e-02	 9.1885361488772035e-02	 3.0390898965891523e-03	 1.0519889557144779e-02
-1.7939200000000246e+03	 -3.0458172388962503e-02	 9.1705905657864323e-02	 3.0435305573359365e-03	 1.0537073108339179e-02
-1.7937866666666914e+03	 -3.1014263225523999e-02	 9.1523081213532795e-02	 3.0478428861367441e-03	 1.0554220556792338e-02
-1.7936533333333582e+03	 -3.1569230828380951e-02	 9.1336894509790309e-02	 3.0520772009339438e-03	 1.0571316002994102e-02
-1.7935200000000250e+03	 -3.2123058929257618e-02	 9.1147352427824152e-02	 3.0562756369631925e-03	 1.0588351458947542e-02
-1.7933866666666918e+03	 -3.2675731898049620e-02	 9.0954462369929837e-02	 3.0604715973004690e-03	 1.0605325216978656e-02
-1.7932533333333586e+03	 -3.3227234403470599e-02	 9.0758232232895572e-02	 3.0646897029902864e-03	 1.0622239853891102e-02
-1.7931200000000254e+03	 -3.3777551064873457e-02	 9.0558670358064738e-02	 3.0689462213579848e-03	 1.0639100138442714e-02
-1.7929866666666921e+03	 -3.4326666128132725e-02	 9.0355785464884320e-02	 3.0732498780589286e-03	 1.0655911057442680e-02
